# m h(m) T/T_c 
0.460000 1.443449 1.050000
0.470000 1.448689 1.050000
0.480000 1.453869 1.050000
0.490000 1.458990 1.050000
0.500000 1.464052 1.050000
0.510000 1.469113 1.050000
0.520000 1.474055 1.050000
0.530000 1.478997 1.050000
0.540000 1.483940 1.050000
0.550000 1.488763 1.050000
0.560000 1.493586 1.050000
0.570000 1.498409 1.050000
0.580000 1.503113 1.050000
0.590000 1.507877 1.050000
0.600000 1.512521 1.050000
0.610000 1.517166 1.050000
0.620000 1.521810 1.050000
0.630000 1.526395 1.050000
0.640000 1.530980 1.050000
0.650000 1.535506 1.050000
0.660000 1.540031 1.050000
0.670000 1.544556 1.050000
0.680000 1.549022 1.050000
0.690000 1.553488 1.050000
0.700000 1.557894 1.050000
0.710000 1.562301 1.050000
0.720000 1.566707 1.050000
0.730000 1.571054 1.050000
0.740000 1.575460 1.050000
0.750000 1.579747 1.050000
0.760000 1.584094 1.050000
0.770000 1.588381 1.050000
0.780000 1.592728 1.050000
0.790000 1.597015 1.050000
0.800000 1.601243 1.050000
0.810000 1.605530 1.050000
0.820000 1.609758 1.050000
0.830000 1.613986 1.050000
0.840000 1.618213 1.050000
0.850000 1.622441 1.050000
0.860000 1.626669 1.050000
0.870000 1.630897 1.050000
0.880000 1.635065 1.050000
0.890000 1.639233 1.050000
0.900000 1.643461 1.050000
0.910000 1.647629 1.050000
0.920000 1.651797 1.050000
0.930000 1.655965 1.050000
0.940000 1.660133 1.050000
0.950000 1.664301 1.050000
0.960000 1.668469 1.050000
0.970000 1.672638 1.050000
0.980000 1.676806 1.050000
0.990000 1.680974 1.050000
1.000000 1.685142 1.050000
1.010000 1.689310 1.050000
1.020000 1.693478 1.050000
1.030000 1.697646 1.050000
1.040000 1.701815 1.050000
1.050000 1.705983 1.050000
1.060000 1.710151 1.050000
1.070000 1.714319 1.050000
1.080000 1.718547 1.050000
1.090000 1.722715 1.050000
1.100000 1.726883 1.050000
1.110000 1.731111 1.050000
1.120000 1.735338 1.050000
1.130000 1.739566 1.050000
1.140000 1.743794 1.050000
1.150000 1.748022 1.050000
1.160000 1.752249 1.050000
1.170000 1.756536 1.050000
1.180000 1.760824 1.050000
1.190000 1.765111 1.050000
1.200000 1.769398 1.050000
1.210000 1.773685 1.050000
1.220000 1.778032 1.050000
1.230000 1.782379 1.050000
1.240000 1.786726 1.050000
1.250000 1.791073 1.050000
1.260000 1.795479 1.050000
1.270000 1.799885 1.050000
1.280000 1.804292 1.050000
1.290000 1.808757 1.050000
1.300000 1.813164 1.050000
1.310000 1.817689 1.050000
1.320000 1.822155 1.050000
1.330000 1.826680 1.050000
1.340000 1.831265 1.050000
1.350000 1.835791 1.050000
1.360000 1.840376 1.050000
1.370000 1.845020 1.050000
1.380000 1.849665 1.050000
1.390000 1.854369 1.050000
1.400000 1.859013 1.050000
1.410000 1.863777 1.050000
1.420000 1.868541 1.050000
1.430000 1.873304 1.050000
1.440000 1.878127 1.050000
1.450000 1.883010 1.050000
1.460000 1.887893 1.050000
1.470000 1.892835 1.050000
1.480000 1.897777 1.050000
1.490000 1.902779 1.050000
1.500000 1.907840 1.050000
1.510000 1.912902 1.050000
1.520000 1.918022 1.050000
1.530000 1.923203 1.050000
1.540000 1.928443 1.050000
1.550000 1.933683 1.050000
1.560000 1.938982 1.050000
1.570000 1.944341 1.050000
1.580000 1.949760 1.050000
1.590000 1.955238 1.050000
1.600000 1.960776 1.050000
1.610000 1.966373 1.050000
1.620000 1.971970 1.050000
1.630000 1.977687 1.050000
1.640000 1.983462 1.050000
1.650000 1.989298 1.050000
1.660000 1.995193 1.050000
1.670000 2.001147 1.050000
1.680000 2.007221 1.050000
1.690000 2.013354 1.050000
1.700000 2.019547 1.050000
1.710000 2.025799 1.050000
1.720000 2.032170 1.050000
1.730000 2.038661 1.050000
1.740000 2.045211 1.050000
1.750000 2.051880 1.050000
1.760000 2.058608 1.050000
1.770000 2.065456 1.050000
1.780000 2.072423 1.050000
1.790000 2.079508 1.050000
1.800000 2.086713 1.050000
1.810000 2.094037 1.050000
1.820000 2.101481 1.050000
1.830000 2.109102 1.050000
1.840000 2.116843 1.050000
1.850000 2.124703 1.050000
1.860000 2.132742 1.050000
1.870000 2.140959 1.050000
1.880000 2.149295 1.050000
1.890000 2.157870 1.050000
1.900000 2.166623 1.050000
1.910000 2.175555 1.050000
1.920000 2.184665 1.050000
1.930000 2.194073 1.050000
1.940000 2.203660 1.050000
1.950000 2.213544 1.050000
1.960000 2.223667 1.050000
1.970000 2.234028 1.050000
1.980000 2.244746 1.050000
1.990000 2.255762 1.050000
2.000000 2.267075 1.050000
2.010000 2.278746 1.050000
2.020000 2.290834 1.050000
2.030000 2.303338 1.050000
2.040000 2.316259 1.050000
2.050000 2.329657 1.050000
2.060000 2.343531 1.050000
2.070000 2.357941 1.050000
2.080000 2.373006 1.050000
2.090000 2.388666 1.050000
2.100000 2.404981 1.050000
2.110000 2.422130 1.050000
2.120000 2.440053 1.050000
2.130000 2.458870 1.050000
2.140000 2.478638 1.050000
2.150000 2.499479 1.050000
2.160000 2.521570 1.050000
2.170000 2.544912 1.050000
2.180000 2.569683 1.050000
2.190000 2.596002 1.050000
2.200000 2.624107 1.050000
2.210000 2.654058 1.050000
2.220000 2.686153 1.050000
2.230000 2.720451 1.050000
2.240000 2.757249 1.050000
2.250000 2.796609 1.050000
2.260000 2.838707 1.050000
2.270000 2.883544 1.050000
2.280000 2.931180 1.050000
2.290000 2.981436 1.050000
2.300000 3.034074 1.050000
2.310000 3.088736 1.050000
2.320000 3.145006 1.050000
2.330000 3.202527 1.050000
2.340000 3.260762 1.050000
2.350000 3.319354 1.050000
2.360000 3.377887 1.050000
2.370000 3.436181 1.050000
2.380000 3.493999 1.050000
2.390000 3.551163 1.050000
2.400000 3.607611 1.050000
2.410000 3.663226 1.050000
2.420000 3.718067 1.050000
2.430000 3.772015 1.050000
2.440000 3.825189 1.050000
2.450000 3.877588 1.050000
2.460000 3.929154 1.050000
2.470000 3.980006 1.050000
2.480000 4.030142 1.050000
2.490000 4.079565 1.050000
2.500000 4.128392 1.050000
2.510000 4.176564 1.050000
2.520000 4.224140 1.050000
2.530000 4.271121 1.050000
2.540000 4.317626 1.050000
2.550000 4.363594 1.050000
2.560000 4.409087 1.050000
2.570000 4.454162 1.050000
2.580000 4.498761 1.050000
2.590000 4.543003 1.050000
2.600000 4.586769 1.050000
2.610000 4.630237 1.050000
2.620000 4.673288 1.050000
2.630000 4.716041 1.050000
2.640000 4.758437 1.050000
2.650000 4.800535 1.050000
2.660000 4.842336 1.050000
2.670000 4.883839 1.050000
2.680000 4.925104 1.050000
2.690000 4.966070 1.050000
2.700000 5.006799 1.050000
2.710000 5.047290 1.050000
2.720000 5.087542 1.050000
2.730000 5.127556 1.050000
2.740000 5.167392 1.050000
2.750000 5.206989 1.050000
2.760000 5.246408 1.050000
2.770000 5.285648 1.050000
2.780000 5.324710 1.050000
2.790000 5.363533 1.050000
2.800000 5.402237 1.050000
2.810000 5.440763 1.050000
2.820000 5.479110 1.050000
2.830000 5.517338 1.050000
2.840000 5.555387 1.050000
2.850000 5.593317 1.050000
2.860000 5.631069 1.050000
2.870000 5.668701 1.050000
2.880000 5.706215 1.050000
2.890000 5.743609 1.050000
2.900000 5.780884 1.050000
2.910000 5.817981 1.050000
2.920000 5.855017 1.050000
2.930000 5.891935 1.050000
2.940000 5.928734 1.050000
2.950000 5.965414 1.050000
2.960000 6.001975 1.050000
2.970000 6.038476 1.050000
2.980000 6.074858 1.050000
2.990000 6.111180 1.050000
3.000000 6.147324 1.050000
3.010000 6.183468 1.050000
3.020000 6.219492 1.050000
3.030000 6.255398 1.050000
3.040000 6.291244 1.050000
3.050000 6.327031 1.050000
3.060000 6.362698 1.050000
3.070000 6.398306 1.050000
3.080000 6.433854 1.050000
3.090000 6.469343 1.050000
3.100000 6.504713 1.050000
3.110000 6.540023 1.050000
3.120000 6.575274 1.050000
3.130000 6.610465 1.050000
3.140000 6.645596 1.050000
3.150000 6.680668 1.050000
3.160000 6.715621 1.050000
3.170000 6.750574 1.050000
3.180000 6.785467 1.050000
3.190000 6.820242 1.050000
3.200000 6.855016 1.050000
3.210000 6.889731 1.050000
3.220000 6.924386 1.050000
3.230000 6.958981 1.050000
3.240000 6.993518 1.050000
3.250000 7.027994 1.050000
3.260000 7.062411 1.050000
3.270000 7.096828 1.050000
3.280000 7.131126 1.050000
3.290000 7.165424 1.050000
3.300000 7.199662 1.050000
3.310000 7.233901 1.050000
3.320000 7.268020 1.050000
3.330000 7.302139 1.050000
3.340000 7.336199 1.050000
3.350000 7.370259 1.050000
3.360000 7.404259 1.050000
3.370000 7.438199 1.050000
3.380000 7.472081 1.050000
3.390000 7.505962 1.050000
3.400000 7.539783 1.050000
3.410000 7.573605 1.050000
3.420000 7.607307 1.050000
3.430000 7.641069 1.050000
3.440000 7.674712 1.050000
3.450000 7.708355 1.050000
3.460000 7.741998 1.050000
3.470000 7.775581 1.050000
3.480000 7.809105 1.050000
3.490000 7.842629 1.050000
3.500000 7.876093 1.050000
3.510000 7.909558 1.050000
3.520000 7.942962 1.050000
3.530000 7.976367 1.050000
3.540000 8.009712 1.050000
3.550000 8.043057 1.050000
3.560000 8.076343 1.050000
3.570000 8.109629 1.050000
3.580000 8.142855 1.050000
3.590000 8.176081 1.050000
3.600000 8.209247 1.050000
3.610000 8.242414 1.050000
3.620000 8.275580 1.050000
3.630000 8.308688 1.050000
3.640000 8.341795 1.050000
3.650000 8.374842 1.050000
3.660000 8.407830 1.050000
3.670000 8.440877 1.050000
3.680000 8.473865 1.050000
3.690000 8.506794 1.050000
3.700000 8.539782 1.050000
3.710000 8.572650 1.050000
3.720000 8.605579 1.050000
3.730000 8.638448 1.050000
3.740000 8.671316 1.050000
3.750000 8.704126 1.050000
3.760000 8.736935 1.050000
3.770000 8.769744 1.050000
3.780000 8.802494 1.050000
3.790000 8.835244 1.050000
3.800000 8.867934 1.050000
3.810000 8.900684 1.050000
3.820000 8.933374 1.050000
3.830000 8.966005 1.050000
3.840000 8.998635 1.050000
3.850000 9.031266 1.050000
3.860000 9.063896 1.050000
3.870000 9.096468 1.050000
3.880000 9.129098 1.050000
3.890000 9.161610 1.050000
3.900000 9.194181 1.050000
3.910000 9.226692 1.050000
3.920000 9.259204 1.050000
3.930000 9.291716 1.050000
3.940000 9.324168 1.050000
3.950000 9.356620 1.050000
3.960000 9.389072 1.050000
3.970000 9.421464 1.050000
3.980000 9.453916 1.050000
3.990000 9.486309 1.050000
4.000000 9.518642 1.050000
# m h(m) T/T_c 
0.010000 1.025265 0.950000
0.020000 1.046820 0.950000
0.030000 1.065815 0.950000
0.040000 1.082725 0.950000
0.050000 1.098148 0.950000
0.060000 1.112260 0.950000
0.070000 1.125360 0.950000
0.080000 1.137507 0.950000
0.090000 1.148940 0.950000
0.100000 1.159658 0.950000
0.110000 1.169840 0.950000
0.120000 1.179486 0.950000
0.130000 1.188656 0.950000
0.140000 1.197469 0.950000
0.150000 1.205865 0.950000
0.160000 1.213963 0.950000
0.170000 1.221703 0.950000
0.180000 1.229206 0.950000
0.190000 1.236411 0.950000
0.200000 1.243378 0.950000
0.210000 1.250166 0.950000
0.220000 1.256716 0.950000
0.230000 1.263028 0.950000
0.240000 1.269220 0.950000
0.250000 1.275234 0.950000
0.260000 1.281070 0.950000
0.270000 1.286786 0.950000
0.280000 1.292383 0.950000
0.290000 1.297802 0.950000
0.300000 1.303101 0.950000
0.310000 1.308282 0.950000
0.320000 1.313343 0.950000
0.330000 1.318285 0.950000
0.340000 1.323168 0.950000
0.350000 1.327932 0.950000
0.360000 1.332636 0.950000
0.370000 1.337221 0.950000
0.380000 1.341687 0.950000
0.390000 1.346152 0.950000
0.400000 1.350440 0.950000
0.410000 1.354727 0.950000
0.420000 1.358955 0.950000
0.430000 1.363063 0.950000
0.440000 1.367112 0.950000
0.450000 1.371161 0.950000
0.460000 1.375091 0.950000
0.470000 1.378962 0.950000
0.480000 1.382773 0.950000
0.490000 1.386584 0.950000
0.500000 1.390275 0.950000
0.510000 1.393967 0.950000
0.520000 1.397540 0.950000
0.530000 1.401112 0.950000
0.540000 1.404685 0.950000
0.550000 1.408139 0.950000
0.560000 1.411592 0.950000
0.570000 1.414986 0.950000
0.580000 1.418321 0.950000
0.590000 1.421656 0.950000
0.600000 1.424930 0.950000
0.610000 1.428205 0.950000
0.620000 1.431421 0.950000
0.630000 1.434577 0.950000
0.640000 1.437733 0.950000
0.650000 1.440829 0.950000
0.660000 1.443925 0.950000
0.670000 1.446962 0.950000
0.680000 1.449999 0.950000
0.690000 1.452976 0.950000
0.700000 1.455953 0.950000
0.710000 1.458871 0.950000
0.720000 1.461789 0.950000
0.730000 1.464647 0.950000
0.740000 1.467505 0.950000
0.750000 1.470304 0.950000
0.760000 1.473162 0.950000
0.770000 1.475901 0.950000
0.780000 1.478700 0.950000
0.790000 1.481379 0.950000
0.800000 1.484118 0.950000
0.810000 1.486798 0.950000
0.820000 1.489477 0.950000
0.830000 1.492157 0.950000
0.840000 1.494777 0.950000
0.850000 1.497397 0.950000
0.860000 1.499957 0.950000
0.870000 1.502577 0.950000
0.880000 1.505078 0.950000
0.890000 1.507638 0.950000
0.900000 1.510139 0.950000
0.910000 1.512700 0.950000
0.920000 1.515141 0.950000
0.930000 1.517642 0.950000
0.940000 1.520083 0.950000
0.950000 1.522525 0.950000
0.960000 1.524966 0.950000
0.970000 1.527348 0.950000
0.980000 1.529789 0.950000
0.990000 1.532171 0.950000
1.000000 1.534493 0.950000
1.010000 1.536875 0.950000
1.020000 1.539197 0.950000
1.030000 1.541520 0.950000
1.040000 1.543842 0.950000
1.050000 1.546164 0.950000
1.060000 1.548427 0.950000
1.070000 1.550749 0.950000
1.080000 1.553012 0.950000
1.090000 1.555215 0.950000
1.100000 1.557478 0.950000
1.110000 1.559740 0.950000
1.120000 1.561943 0.950000
1.130000 1.564147 0.950000
1.140000 1.566350 0.950000
1.150000 1.568553 0.950000
1.160000 1.570756 0.950000
1.170000 1.572900 0.950000
1.180000 1.575043 0.950000
1.190000 1.577187 0.950000
1.200000 1.579331 0.950000
1.210000 1.581474 0.950000
1.220000 1.583618 0.950000
1.230000 1.585761 0.950000
1.240000 1.587846 0.950000
1.250000 1.589930 0.950000
1.260000 1.592014 0.950000
1.270000 1.594098 0.950000
1.280000 1.596182 0.950000
1.290000 1.598266 0.950000
1.300000 1.600350 0.950000
1.310000 1.602375 0.950000
1.320000 1.604459 0.950000
1.330000 1.606483 0.950000
1.340000 1.608508 0.950000
1.350000 1.610532 0.950000
1.360000 1.612557 0.950000
1.370000 1.614581 0.950000
1.380000 1.616606 0.950000
1.390000 1.618571 0.950000
1.400000 1.620595 0.950000
1.410000 1.622560 0.950000
1.420000 1.624525 0.950000
1.430000 1.626550 0.950000
1.440000 1.628515 0.950000
1.450000 1.630480 0.950000
1.460000 1.632445 0.950000
1.470000 1.634410 0.950000
1.480000 1.636315 0.950000
1.490000 1.638280 0.950000
1.500000 1.640245 0.950000
1.510000 1.642151 0.950000
1.520000 1.644116 0.950000
1.530000 1.646021 0.950000
1.540000 1.647986 0.950000
1.550000 1.649891 0.950000
1.560000 1.651797 0.950000
1.570000 1.653702 0.950000
1.580000 1.655608 0.950000
1.590000 1.657513 0.950000
1.600000 1.659419 0.950000
1.610000 1.661324 0.950000
1.620000 1.663230 0.950000
1.630000 1.665135 0.950000
1.640000 1.666981 0.950000
1.650000 1.668886 0.950000
1.660000 1.670732 0.950000
1.670000 1.672638 0.950000
1.680000 1.674484 0.950000
1.690000 1.676389 0.950000
1.700000 1.678235 0.950000
1.710000 1.680140 0.950000
1.720000 1.681986 0.950000
1.730000 1.683832 0.950000
1.740000 1.685738 0.950000
1.750000 1.687583 0.950000
1.760000 1.689429 0.950000
1.770000 1.691275 0.950000
1.780000 1.693121 0.950000
1.790000 1.694967 0.950000
1.800000 1.696813 0.950000
1.810000 1.698659 0.950000
1.820000 1.700505 0.950000
1.830000 1.702351 0.950000
1.840000 1.704196 0.950000
1.850000 1.706042 0.950000
1.860000 1.707888 0.950000
1.870000 1.709734 0.950000
1.880000 1.711580 0.950000
1.890000 1.713366 0.950000
1.900000 1.715212 0.950000
1.910000 1.717058 0.950000
1.920000 1.718904 0.950000
1.930000 1.720750 0.950000
1.940000 1.722536 0.950000
1.950000 1.724382 0.950000
1.960000 1.726228 0.950000
1.970000 1.728074 0.950000
1.980000 1.729860 0.950000
1.990000 1.731706 0.950000
2.000000 1.733552 0.950000
2.010000 1.735398 0.950000
2.020000 1.737184 0.950000
2.030000 1.739030 0.950000
2.040000 1.740876 0.950000
2.050000 1.742722 0.950000
2.060000 1.744508 0.950000
2.070000 1.746354 0.950000
2.080000 1.748200 0.950000
2.090000 1.750046 0.950000
2.100000 1.751892 0.950000
2.110000 1.753678 0.950000
2.120000 1.755524 0.950000
2.130000 1.757370 0.950000
2.140000 1.759216 0.950000
2.150000 1.761062 0.950000
2.160000 1.762908 0.950000
2.170000 1.764754 0.950000
2.180000 1.766600 0.950000
2.190000 1.768445 0.950000
2.200000 1.770291 0.950000
2.210000 1.772137 0.950000
2.220000 1.773983 0.950000
2.230000 1.775829 0.950000
2.240000 1.777675 0.950000
2.250000 1.779580 0.950000
2.260000 1.781426 0.950000
2.270000 1.783272 0.950000
2.280000 1.785118 0.950000
2.290000 1.787024 0.950000
2.300000 1.788869 0.950000
2.310000 1.790775 0.950000
2.320000 1.792621 0.950000
2.330000 1.794526 0.950000
2.340000 1.796372 0.950000
2.350000 1.798278 0.950000
2.360000 1.800183 0.950000
2.370000 1.802088 0.950000
2.380000 1.803934 0.950000
2.390000 1.805840 0.950000
2.400000 1.807745 0.950000
2.410000 1.809651 0.950000
2.420000 1.811556 0.950000
2.430000 1.813521 0.950000
2.440000 1.815426 0.950000
2.450000 1.817332 0.950000
2.460000 1.819297 0.950000
2.470000 1.821202 0.950000
2.480000 1.823167 0.950000
2.490000 1.825073 0.950000
2.500000 1.827038 0.950000
2.510000 1.829003 0.950000
2.520000 1.830968 0.950000
2.530000 1.832933 0.950000
2.540000 1.834898 0.950000
2.550000 1.836863 0.950000
2.560000 1.838828 0.950000
2.570000 1.840852 0.950000
2.580000 1.842817 0.950000
2.590000 1.844842 0.950000
2.600000 1.846807 0.950000
2.610000 1.848831 0.950000
2.620000 1.850856 0.950000
2.630000 1.852880 0.950000
2.640000 1.854905 0.950000
2.650000 1.856989 0.950000
2.660000 1.859013 0.950000
2.670000 1.861097 0.950000
2.680000 1.863122 0.950000
2.690000 1.865206 0.950000
2.700000 1.867290 0.950000
2.710000 1.869374 0.950000
2.720000 1.871458 0.950000
2.730000 1.873602 0.950000
2.740000 1.875686 0.950000
2.750000 1.877830 0.950000
2.760000 1.879973 0.950000
2.770000 1.882117 0.950000
2.780000 1.884260 0.950000
2.790000 1.886464 0.950000
2.800000 1.888607 0.950000
2.810000 1.890810 0.950000
2.820000 1.893014 0.950000
2.830000 1.895217 0.950000
2.840000 1.897420 0.950000
2.850000 1.899683 0.950000
2.860000 1.901945 0.950000
2.870000 1.904148 0.950000
2.880000 1.906471 0.950000
2.890000 1.908733 0.950000
2.900000 1.911056 0.950000
2.910000 1.913318 0.950000
2.920000 1.915700 0.950000
2.930000 1.918022 0.950000
2.940000 1.920345 0.950000
2.950000 1.922727 0.950000
2.960000 1.925108 0.950000
2.970000 1.927550 0.950000
2.980000 1.929931 0.950000
2.990000 1.932373 0.950000
3.000000 1.934814 0.950000
3.010000 1.937315 0.950000
3.020000 1.939816 0.950000
3.030000 1.942317 0.950000
3.040000 1.944877 0.950000
3.050000 1.947378 0.950000
3.060000 1.949998 0.950000
3.070000 1.952559 0.950000
3.080000 1.955179 0.950000
3.090000 1.957799 0.950000
3.100000 1.960478 0.950000
3.110000 1.963158 0.950000
3.120000 1.965837 0.950000
3.130000 1.968576 0.950000
3.140000 1.971375 0.950000
3.150000 1.974173 0.950000
3.160000 1.976972 0.950000
3.170000 1.979830 0.950000
3.180000 1.982688 0.950000
3.190000 1.985606 0.950000
3.200000 1.988524 0.950000
3.210000 1.991501 0.950000
3.220000 1.994478 0.950000
3.230000 1.997515 0.950000
3.240000 2.000611 0.950000
3.250000 2.003708 0.950000
3.260000 2.006864 0.950000
3.270000 2.010079 0.950000
3.280000 2.013354 0.950000
3.290000 2.016629 0.950000
3.300000 2.019963 0.950000
3.310000 2.023298 0.950000
3.320000 2.026752 0.950000
3.330000 2.030205 0.950000
3.340000 4.903608 0.950000
3.350000 4.962915 0.950000
3.360000 5.020018 0.950000
3.370000 5.075276 0.950000
3.380000 5.128866 0.950000
3.390000 5.181087 0.950000
3.400000 5.231998 0.950000
3.410000 5.281778 0.950000
3.420000 5.330545 0.950000
3.430000 5.378360 0.950000
3.440000 5.425341 0.950000
3.450000 5.471548 0.950000
3.460000 5.517040 0.950000
3.470000 5.561878 0.950000
3.480000 5.606119 0.950000
3.490000 5.649766 0.950000
3.500000 5.692877 0.950000
3.510000 5.735511 0.950000
3.520000 5.777669 0.950000
3.530000 5.819410 0.950000
3.540000 5.860734 0.950000
3.550000 5.901641 0.950000
3.560000 5.942191 0.950000
3.570000 5.982384 0.950000
3.580000 6.022279 0.950000
3.590000 6.061817 0.950000
3.600000 6.101057 0.950000
3.610000 6.140059 0.950000
3.620000 6.178764 0.950000
3.630000 6.217230 0.950000
3.640000 6.255398 0.950000
3.650000 6.293328 0.950000
3.660000 6.331080 0.950000
3.670000 6.368593 0.950000
3.680000 6.405868 0.950000
3.690000 6.442965 0.950000
3.700000 6.479883 0.950000
3.710000 6.516622 0.950000
3.720000 6.553123 0.950000
3.730000 6.589505 0.950000
3.740000 6.625708 0.950000
3.750000 6.661733 0.950000
3.760000 6.697639 0.950000
3.770000 6.733366 0.950000
3.780000 6.768914 0.950000
3.790000 6.804343 0.950000
3.800000 6.839653 0.950000
